-0.000641473  -0.00146237  -0.00146236  -0.000641472  81  85  0.00164179  -0.00420768
-0.00207275  0.00143196  0.00143196  -0.00207275  81  87  -0.00700942  -0.00128159
0.00150827  -0.00177975  -0.00177975  0.00150827  81  89  0.00657605  -0.000542964
-0.00139624  0.00125405  0.00125405  -0.00139624  81  91  -0.00530057  -0.000284381
0.00101637  -0.00108429  -0.00108429  0.00101637  81  93  0.00420132  -0.000135849
-0.00081014  0.000777601  0.000777601  -0.00081014  81  95  -0.00317548  -6.5079e-05
0.000565388  -0.000580605  -0.000580605  0.000565388  81  97  0.00229199  -3.04345e-05
-0.000393749  0.000386664  0.000386664  -0.000393749  81  99  -0.00156083  -1.41702e-05
0.000247726  -0.000251207  -0.000251208  0.000247726  81  101  0.000997867  -6.96272e-06
-0.000149839  0.000147969  0.000147969  -0.000149839  81  103  -0.000595617  -3.74004e-06
8.4118e-05  -8.53953e-05  -8.53952e-05  8.41178e-05  81  105  0.000339026  -2.55479e-06
-5.12699e-05  5.02599e-05  5.02598e-05  -5.12698e-05  81  107  -0.000203059  -2.02003e-06
3.96605e-05  -4.06098e-05  -4.06098e-05  3.96605e-05  81  109  0.000160541  -1.89862e-06
-4.61743e-05  4.53043e-05  4.53043e-05  -4.61744e-05  81  111  -0.000182957  -1.74008e-06
6.04193e-05  -6.12373e-05  -6.12374e-05  6.04193e-05  81  113  0.000243313  -1.63603e-06
-7.96412e-05  7.89344e-05  7.89345e-05  -7.96412e-05  81  115  -0.000317151  -1.41344e-06
9.58079e-05  -9.64078e-05  -9.64075e-05  9.58082e-05  81  117  0.000384431  -1.19924e-06
-0.000107808  0.000107342  0.000107342  -0.000107808  81  119  -0.000430299  -9.32969e-07
0.000111451  -0.000111804  -0.000111804  0.000111451  81  121  0.000446509  -7.05783e-07
-0.000107929  0.000107682  0.000107682  -0.000107929  81  123  -0.000431223  -4.93944e-07
9.71365e-05  -9.73048e-05  -9.73048e-05  9.71364e-05  81  125  0.000388882  -3.36687e-07
-8.20154e-05  8.19074e-05  8.19073e-05  -8.20155e-05  81  127  -0.000327846  -2.16357e-07
6.45332e-05  -6.46025e-05  -6.46026e-05  6.45331e-05  81  129  0.000258271  -1.38807e-07
-4.75382e-05  4.74936e-05  4.74939e-05  -4.7538e-05  81  131  -0.000190064  -8.8712e-08
3.27874e-05  -3.28182e-05  -3.28181e-05  3.27875e-05  81  133  0.000131211  -6.13857e-08
-2.18167e-05  2.17931e-05  2.17932e-05  -2.18167e-05  81  135  -8.72197e-05  -4.70941e-08
1.51541e-05  -1.51749e-05  -1.5175e-05  1.5154e-05  81  137  6.0658e-05  -4.18799e-08
-1.28939e-05  1.28739e-05  1.28739e-05  -1.28939e-05  81  139  -5.15356e-05  -4.00607e-08
1.43275e-05  -1.43477e-05  -1.43477e-05  1.43275e-05  81  141  5.73504e-05  -4.03829e-08
-1.85282e-05  1.85085e-05  1.85084e-05  -1.85283e-05  81  143  -7.40734e-05  -3.96688e-08
2.41302e-05  -2.41494e-05  -2.41493e-05  2.41303e-05  81  145  9.65592e-05  -3.82397e-08
-2.98931e-05  2.98758e-05  2.98758e-05  -2.98931e-05  81  147  -0.000119538  -3.45096e-08
3.45315e-05  -3.45464e-05  -3.45465e-05  3.45314e-05  81  149  0.000138156  -2.99174e-08
-3.72184e-05  3.72064e-05  3.72063e-05  -3.72185e-05  81  151  -0.00014885  -2.41367e-08
3.74489e-05  -3.74582e-05  -3.74583e-05  3.74489e-05  81  153  0.000149814  -1.8645e-08
-3.52251e-05  3.52184e-05  3.52184e-05  -3.52251e-05  81  155  -0.000140887  -1.34951e-08
3.09262e-05  -3.09309e-05  -3.09309e-05  3.09262e-05  81  157  0.000123714  -9.42069e-09
-2.52905e-05  2.52874e-05  2.52874e-05  -2.52905e-05  81  159  -0.000101156  -6.28221e-09
1.92116e-05  -1.92137e-05  -1.92137e-05  1.92117e-05  81  161  7.68507e-05  -4.16707e-09
-1.35469e-05  1.35455e-05  1.35455e-05  -1.35469e-05  81  163  -5.41848e-05  -2.84127e-09
9.01407e-06  -9.01517e-06  -9.01514e-06  9.0141e-06  81  165  3.60585e-05  -2.14304e-09
-6.04696e-06  6.04608e-06  6.04604e-06  -6.047e-06  81  167  -2.41861e-05  -1.83674e-09
4.81756e-06  -4.81848e-06  -4.81845e-06  4.8176e-06  81  169  1.92721e-05  -1.77276e-09
-5.15437e-06  5.15345e-06  5.15347e-06  -5.15435e-06  81  171  -2.06156e-05  -1.79537e-09
6.89765e-06  -6.8986e-06  -6.89857e-06  6.89768e-06  81  173  2.75925e-05  -1.84349e-09
-9.50487e-06  9.50395e-06  9.50396e-06  -9.50486e-06  81  175  -3.80176e-05  -1.82286e-09
1.22854e-05  -1.22862e-05  -1.22862e-05  1.22854e-05  81  177  4.91433e-05  -1.72574e-09
-1.47925e-05  1.47918e-05  1.47918e-05  -1.47925e-05  81  179  -5.91686e-05  -1.53204e-09
1.62845e-05  -1.62851e-05  -1.62851e-05  1.62845e-05  81  181  6.51392e-05  -1.28049e-09
-1.65058e-05  1.65053e-05  1.65053e-05  -1.65058e-05  81  183  -6.60221e-05  -9.95003e-10
1.54587e-05  -1.5459e-05  -1.5459e-05  1.54587e-05  81  185  6.18354e-05  -7.24122e-10
-1.33926e-05  1.33924e-05  1.33924e-05  -1.33926e-05  81  187  -5.35701e-05  -4.95939e-10
1.07367e-05  -1.07368e-05  -1.07369e-05  1.07367e-05  81  189  4.29471e-05  -3.25228e-10
-7.95432e-06  7.95424e-06  7.95422e-06  -7.95435e-06  81  191  -3.18171e-05  -2.13976e-10
