1     0.999898
3     0.999551
5     0.998746
7     0.997401
9     0.995295
11     0.992386
13     0.988489
15     0.983565
17     0.977579
19     0.970569
21     0.962705
23     0.95416
25     0.945264
27     0.936297
29     0.927651
31     0.91963
33     0.912577
35     0.906732
37     0.902315
39     0.899442
41     0.898179
43     0.898496
45     0.900304
47     0.903452
49     0.907743
51     0.912938
53     0.918778
55     0.92499
57     0.931299
59     0.93744
61     0.943165
63     0.948253
65     0.952514
67     0.955798
69     0.957991
71     0.959029
73     0.958889
75     0.957596
77     0.95522
79     0.951874
81     0.947711
83     0.942917
85     0.937705
87     0.932305
89     0.926956
91     0.921894
93     0.917342
95     0.913501
97     0.910537
99     0.908575
101     0.907692
103     0.907916
105     0.909223
107     0.911539
109     0.914748
111     0.918692
113     0.923186
115     0.928021
117     0.93298
119     0.937839
121     0.942386
123     0.946422
125     0.949774
127     0.952298
129     0.953891
131     0.954484
133     0.954056
135     0.952628
137     0.950263
139     0.947067
141     0.94318
143     0.938775
145     0.934047
147     0.929206
149     0.924471
151     0.920055
153     0.916159
155     0.91296
157     0.9106
159     0.909189
161     0.908791
163     0.909424
165     0.911061
167     0.913624
169     0.916998
171     0.921026
173     0.925527
175     0.930297
177     0.935121
179     0.939782
181     0.944069
183     0.947793
185     0.950786
187     0.952916
189     0.954084
191     0.954237
193     0.953362
195     0.951495
197     0.948708
199     0.945121
201     0.940884
203     0.936181
205     0.931217
207     0.926212
209     0.921392
211     0.916977
213     0.913175
215     0.910169
217     0.908105
219     0.907092
221     0.907189
223     0.908408
225     0.910703
227     0.913986
229     0.918115
231     0.92291
233     0.928158
235     0.933623
237     0.939061
239     0.944227
241     0.948889
243     0.952834
245     0.955881
247     0.957885
249     0.958743
251     0.958397
253     0.95684
255     0.954111
257     0.950297
259     0.945531
261     0.939987
263     0.93388
265     0.927452
267     0.920976
269     0.914736
271     0.909022
273     0.904118
275     0.900288
277     0.897764
279     0.896732
281     0.897316
283     0.899582
285     0.903495
287     0.908961
289     0.915775
291     0.923705
293     0.932401
295     0.941551
297     0.950735
299     0.959656
301     0.96794
303     0.975396
305     0.981816
307     0.987144
309     0.991402
311     0.994608
313     0.996966
315     0.998492
317     0.999441
319     0.999861
