-0.000419668  -0.000324247  -0.000324247  -0.000419668  81  85  -0.000190842  -0.00148783
-0.000677073  0.00046224  0.00046224  -0.000677073  81  87  -0.00227863  -0.000429665
0.000590522  -0.000692836  -0.000692836  0.000590522  81  89  0.00256672  -0.000204628
-0.000666583  0.000603509  0.000603509  -0.000666583  81  91  -0.00254018  -0.000126149
0.00062117  -0.000657914  -0.000657914  0.00062117  81  93  0.00255817  -7.34883e-05
-0.000651508  0.000629552  0.000629552  -0.000651508  81  95  -0.00256212  -4.39116e-05
0.000633481  -0.000646476  -0.000646476  0.000633481  81  97  0.00255991  -2.59909e-05
-0.000639054  0.000631379  0.000631379  -0.000639054  81  99  -0.00254087  -1.53489e-05
0.000623952  -0.000628468  -0.000628468  0.000623952  81  101  0.00250484  -9.03197e-06
-0.000614082  0.000611441  0.000611441  -0.000614082  81  103  -0.00245104  -5.28178e-06
0.000594327  -0.000595867  -0.000595867  0.000594327  81  105  0.00238039  -3.07865e-06
-0.00057394  0.000573048  0.000573048  -0.00057394  81  107  -0.00229398  -1.78425e-06
0.000548097  -0.000548614  -0.000548614  0.000548097  81  109  0.00219342  -1.03266e-06
-0.00052031  0.000520012  0.000520012  -0.00052031  81  111  -0.00208064  -5.95727e-07
0.00048936  -0.000489533  -0.000489533  0.00048936  81  113  0.00195779  -3.44895e-07
-0.00045685  0.00045675  0.00045675  -0.00045685  81  115  -0.0018272  -2.00197e-07
0.000422797  -0.000422856  -0.000422856  0.000422797  81  117  0.00169131  -1.17904e-07
-0.000388173  0.000388138  0.000388138  -0.000388173  81  119  -0.00155262  -7.04291e-08
0.000353393  -0.000353415  -0.000353415  0.000353393  81  121  0.00141362  -4.35231e-08
-0.000319189  0.000319175  0.000319175  -0.000319189  81  123  -0.00127673  -2.78204e-08
0.000286052  -0.000286061  -0.000286061  0.000286052  81  125  0.00114423  -1.88149e-08
-0.00025456  0.000254553  0.000254553  -0.00025456  81  127  -0.00101823  -1.33254e-08
0.000225144  -0.000225149  -0.000225149  0.000225144  81  129  0.000900587  -1.00396e-08
-0.00019823  0.000198226  0.000198226  -0.00019823  81  131  -0.000792912  -7.85129e-09
0.000174116  -0.000174119  -0.000174119  0.000174116  81  133  0.000696471  -6.38961e-09
-0.000153057  0.000153054  0.000153054  -0.000153057  81  135  -0.000612222  -5.26699e-09
0.000135182  -0.000135184  -0.000135184  0.000135182  81  137  0.000540733  -4.41674e-09
-0.000120562  0.00012056  0.00012056  -0.000120562  81  139  -0.000482243  -3.68823e-09
0.000109151  -0.000109153  -0.000109153  0.000109151  81  141  0.000436609  -3.08086e-09
-0.00010085  0.000100849  0.000100849  -0.00010085  81  143  -0.000403398  -2.54251e-09
9.54505e-05  -9.54516e-05  -9.54516e-05  9.54505e-05  81  145  0.000381804  -2.0925e-09
-9.27053e-05  9.27045e-05  9.27045e-05  -9.27053e-05  81  147  -0.00037082  -1.69746e-09
9.2273e-05  -9.22737e-05  -9.22737e-05  9.2273e-05  81  149  0.000369093  -1.36993e-09
-9.38006e-05  9.38001e-05  9.38001e-05  -9.38006e-05  81  151  -0.000375201  -1.08782e-09
9.6859e-05  -9.68594e-05  -9.68594e-05  9.6859e-05  81  153  0.000387437  -8.58478e-10
-0.000101053  0.000101052  0.000101052  -0.000101053  81  155  -0.000404209  -6.66279e-10
0.000105919  -0.000105919  -0.000105919  0.000105919  81  157  0.000423677  -5.13796e-10
-0.000111076  0.000111076  0.000111076  -0.000111076  81  159  -0.000444303  -3.89749e-10
0.000115993  -0.000115993  -0.000115993  0.000115993  81  161  0.000463973  -2.93753e-10
-0.000120662  0.000120662  0.000120662  -0.000120662  81  163  -0.000482649  -2.17968e-10
0.000124707  -0.000124708  -0.000124708  0.000124707  81  165  0.00049883  -1.60702e-10
-0.000127643  0.000127643  0.000127643  -0.000127643  81  167  -0.000510573  -1.16675e-10
0.000129644  -0.000129644  -0.000129644  0.000129644  81  169  0.000518577  -8.42242e-11
-0.00012994  0.00012994  0.00012994  -0.00012994  81  171  -0.000519761  -5.98079e-11
0.000128483  -0.000128483  -0.000128483  0.000128483  81  173  0.000513931  -4.20817e-11
-0.000125324  0.000125324  0.000125324  -0.000125324  81  175  -0.000501297  -2.89997e-11
0.000120609  -0.000120609  -0.000120609  0.000120609  81  177  0.000482435  -1.97385e-11
-0.00011455  0.00011455  0.00011455  -0.00011455  81  179  -0.000458202  -1.31478e-11
