1     -1.33387e-09
3     1.35714e-09
5     -4.66361e-10
7     2.51532e-10
9     -9.33412e-10
11     -1.13773e-11
13     -1.8258e-09
15     -2.57345e-10
17     1.1379e-09
19     -3.405e-09
21     1.06533e-09
23     -2.17307e-09
25     -3.10479e-10
27     -1.01102e-09
29     -1.80773e-09
31     1.57387e-09
33     -1.68636e-09
35     8.26846e-10
37     -1.46878e-09
39     2.62542e-09
41     -1.78515e-09
43     3.30417e-09
45     -1.75682e-09
47     2.66185e-09
49     -9.93053e-10
51     1.62375e-09
53     -1.04124e-09
55     6.83366e-10
57     1.61421e-10
59     -6.4672e-10
61     4.6206e-10
63     5.11748e-10
65     4.39767e-10
67     2.2853e-09
69     -2.0657e-10
71     1.03656e-09
73     1.91444e-10
75     1.34053e-09
77     -8.69228e-10
79     2.09013e-09
81     -6.71876e-10
83     2.69864e-09
85     -5.54123e-10
87     5.0062e-10
89     -9.83106e-12
91     5.09719e-10
93     3.30431e-10
95     1.31567e-10
97     -1.69362e-10
99     1.09275e-10
101     1.11803e-10
103     -2.37703e-10
105     7.85806e-10
107     -5.39317e-10
109     1.07143e-09
111     -7.02026e-10
113     7.54592e-10
115     2.08598e-10
117     3.06926e-10
119     -4.2661e-10
121     -1.55174e-10
123     8.48687e-11
125     -8.87351e-10
127     4.24681e-10
129     -1.63458e-09
131     4.02042e-10
133     -1.34497e-09
135     -4.64229e-10
137     3.52442e-10
139     -7.26272e-10
141     -2.36266e-11
143     -1.54557e-10
145     -3.85422e-10
147     -1.78394e-10
149     -1.99298e-10
151     -5.97833e-10
153     7.03249e-10
155     -1.10587e-09
157     1.4217e-09
159     -8.43309e-10
161     5.93528e-10
163     -5.4635e-10
165     2.17854e-10
167     7.67359e-11
169     1.71496e-09
171     -2.33697e-09
173     2.50049e-09
175     -3.44496e-09
177     3.01876e-09
179     -3.27521e-09
181     2.82465e-09
183     -1.22494e-09
185     1.56317e-09
187     -1.38574e-09
189     5.83126e-10
191     -1.03973e-09
193     7.14176e-10
195     -9.86516e-10
197     2.10816e-10
199     -1.35489e-09
201     -3.6999e-10
203     -3.18455e-10
205     -3.00527e-10
207     -3.85524e-10
209     6.75112e-10
211     -8.46201e-10
213     1.0889e-09
215     -1.21209e-09
217     2.31797e-09
219     -2.03426e-09
221     2.19402e-09
223     -1.64834e-09
225     1.29802e-09
227     -6.1009e-10
229     9.03518e-10
231     -1.69284e-09
233     1.51144e-09
235     -1.80734e-09
237     1.02697e-09
239     -1.47383e-09
241     -3.90285e-10
243     -1.03589e-09
245     -1.22982e-09
247     -7.52817e-10
249     -1.41099e-09
251     -3.96117e-10
253     -1.16048e-09
255     -1.73184e-10
257     -1.39189e-09
259     2.17842e-10
261     -1.54586e-09
263     1.42623e-10
265     -1.08011e-09
267     -2.73101e-10
269     9.89073e-10
271     -1.10862e-09
273     1.81592e-09
275     -9.37804e-10
277     8.05751e-10
279     6.93653e-10
281     -8.10565e-10
283     5.29446e-10
285     -9.58165e-10
287     3.65396e-09
289     -1.13883e-09
291     6.77316e-09
293     6.00341e-10
295     3.40872e-09
297     4.82453e-09
299     4.17588e-10
301     5.87424e-09
303     -3.79033e-09
305     2.44339e-09
307     -7.93862e-10
309     -2.20111e-09
311     7.43704e-09
313     -4.42832e-09
315     7.90938e-10
317     -9.42707e-09
319     3.49385e-09
