1    0.499885    0.499885    0.999769
3    0.499497    0.499497    0.998993
5    0.498618    0.498618    0.997235
7    0.497191    0.497191    0.994383
9    0.49502    0.49502    0.99004
11    0.492114    0.492114    0.984229
13    0.488346    0.488346    0.976691
15    0.483766    0.483766    0.967532
17    0.478435    0.478435    0.956869
19    0.472499    0.472499    0.944999
21    0.466237    0.466237    0.932473
23    0.459903    0.459903    0.919806
25    0.453894    0.453894    0.907787
27    0.448497    0.448497    0.896995
29    0.444071    0.444071    0.888142
31    0.440819    0.440819    0.881639
33    0.438938    0.438938    0.877876
35    0.438463    0.438463    0.876926
37    0.439379    0.439379    0.878758
39    0.441542    0.441542    0.883085
41    0.444764    0.444764    0.889527
43    0.448776    0.448776    0.897553
45    0.453298    0.453298    0.906596
47    0.45802    0.45802    0.916039
49    0.462653    0.462653    0.925305
51    0.46692    0.46692    0.933839
53    0.470589    0.470589    0.941178
55    0.473465    0.473465    0.94693
57    0.475411    0.475411    0.950822
59    0.476341    0.476341    0.952682
61    0.476229    0.476229    0.952457
63    0.475105    0.475105    0.950209
65    0.473056    0.473056    0.946112
67    0.470221    0.470221    0.940442
69    0.466782    0.466782    0.933564
71    0.462957    0.462957    0.925914
73    0.458986    0.458986    0.917971
75    0.455117    0.455117    0.910234
77    0.451593    0.451593    0.903186
79    0.448632    0.448632    0.897265
81    0.446417    0.446417    0.892835
83    0.445078    0.445078    0.890155
85    0.444687    0.444687    0.889375
87    0.445255    0.445255    0.890511
89    0.446731    0.446731    0.893463
91    0.449005    0.449005    0.898011
93    0.45192    0.45192    0.903839
95    0.455279    0.455279    0.910558
97    0.458864    0.458864    0.917729
99    0.462447    0.462447    0.924895
101    0.465804    0.465804    0.931609
103    0.468731    0.468731    0.937462
105    0.471051    0.471051    0.942102
107    0.472629    0.472629    0.945258
109    0.473376    0.473376    0.946751
111    0.473252    0.473252    0.946503
113    0.472271    0.472271    0.944543
115    0.4705    0.4705    0.941
117    0.468051    0.468051    0.936101
119    0.465077    0.465077    0.930154
121    0.461766    0.461766    0.923532
123    0.458326    0.458326    0.916652
125    0.454974    0.454974    0.909948
127    0.451921    0.451921    0.903842
129    0.44936    0.44936    0.898719
131    0.447452    0.447452    0.894904
133    0.446317    0.446317    0.892635
135    0.446025    0.446025    0.892051
137    0.446591    0.446591    0.893182
139    0.447975    0.447975    0.89595
141    0.450085    0.450085    0.90017
143    0.452782    0.452782    0.905565
145    0.455894    0.455894    0.911788
147    0.459221    0.459221    0.918441
149    0.462553    0.462553    0.925106
151    0.465681    0.465681    0.931363
153    0.468413    0.468413    0.936826
155    0.470579    0.470579    0.941158
157    0.472048    0.472048    0.944095
159    0.472729    0.472729    0.945457
161    0.472581    0.472581    0.945162
163    0.471613    0.471613    0.943226
165    0.469884    0.469884    0.939767
167    0.467497    0.467497    0.934994
169    0.464599    0.464599    0.929198
171    0.461368    0.461368    0.922736
173    0.458006    0.458006    0.916011
175    0.454722    0.454722    0.909445
177    0.451727    0.451727    0.903454
179    0.449213    0.449213    0.898425
181    0.447343    0.447343    0.894687
183    0.446242    0.446242    0.892485
185    0.445987    0.445987    0.891973
187    0.446596    0.446596    0.893192
189    0.448038    0.448038    0.896075
191    0.450222    0.450222    0.900444
193    0.453014    0.453014    0.906028
195    0.456239    0.456239    0.912478
197    0.459693    0.459693    0.919385
199    0.463157    0.463157    0.926314
201    0.466414    0.466414    0.932828
203    0.46926    0.46926    0.93852
205    0.471516    0.471516    0.943032
207    0.473041    0.473041    0.946082
209    0.473736    0.473736    0.947472
211    0.473554    0.473554    0.947109
213    0.4725    0.4725    0.945001
215    0.470631    0.470631    0.941263
217    0.468055    0.468055    0.93611
219    0.464923    0.464923    0.929846
221    0.461424    0.461424    0.922847
223    0.457771    0.457771    0.915543
225    0.454195    0.454195    0.908389
227    0.450922    0.450922    0.901844
229    0.448168    0.448168    0.896335
231    0.446117    0.446117    0.892235
233    0.444913    0.444913    0.889827
235    0.444649    0.444649    0.889299
237    0.445355    0.445355    0.890709
239    0.447002    0.447002    0.894005
241    0.449501    0.449501    0.899002
243    0.452699    0.452699    0.905399
245    0.456401    0.456401    0.912802
247    0.460376    0.460376    0.920752
249    0.464379    0.464379    0.928758
251    0.468161    0.468161    0.936322
253    0.471488    0.471488    0.942975
255    0.47415    0.47415    0.948301
257    0.475981    0.475981    0.951961
259    0.476855    0.476855    0.95371
261    0.476704    0.476704    0.953408
263    0.475515    0.475515    0.951031
265    0.47333    0.47333    0.94666
267    0.470251    0.470251    0.940503
269    0.466429    0.466429    0.932857
271    0.462067    0.462067    0.924134
273    0.457406    0.457406    0.914812
275    0.452722    0.452722    0.905445
277    0.448305    0.448305    0.89661
279    0.444451    0.444451    0.888902
281    0.441434    0.441434    0.882868
283    0.439501    0.439501    0.879001
285    0.438828    0.438828    0.877656
287    0.43954    0.43954    0.87908
289    0.44163    0.44163    0.883261
291    0.445044    0.445044    0.890088
293    0.449576    0.449576    0.899152
295    0.455014    0.455014    0.910029
297    0.461007    0.461007    0.922014
299    0.467268    0.467268    0.934537
301    0.473419    0.473419    0.946838
303    0.479213    0.479213    0.958426
305    0.484392    0.484392    0.968785
307    0.488821    0.488821    0.977643
309    0.492452    0.492452    0.984904
311    0.495242    0.495242    0.990484
313    0.49732    0.49732    0.99464
315    0.498682    0.498682    0.997365
317    0.499521    0.499521    0.999041
319    0.49989    0.49989    0.99978
