-0.00144148  -0.0324584  -0.0324584  -0.00144148  81  83  0.0620338  -0.0677997
-0.00145594  -0.0326703  -0.0326703  -0.00145594  83  85  0.0624288  -0.0682525
-0.001425  -0.0323703  -0.0323703  -0.001425  85  87  0.0618907  -0.0675907
-0.00135389  -0.0315867  -0.0315867  -0.00135389  87  89  0.0604657  -0.0658813
-0.00124727  -0.0303754  -0.0303754  -0.00124727  89  91  0.0582563  -0.0632454
-0.00111365  -0.028821  -0.028821  -0.00111365  91  93  0.0554148  -0.0598694
-0.000963497  -0.0270283  -0.0270283  -0.000963497  93  95  0.0521295  -0.0559835
-0.000804267  -0.0251127  -0.0251127  -0.000804267  95  97  0.0486168  -0.0518339
-0.000647529  -0.0231972  -0.0231972  -0.000647529  97  99  0.0450994  -0.0476895
-0.000501963  -0.0214008  -0.0214008  -0.000501963  99  101  0.0417978  -0.0438056
-0.000376548  -0.0198343  -0.0198343  -0.000376547  101  103  0.0389155  -0.0404217
-0.000277838  -0.0185914  -0.0185914  -0.000277838  103  105  0.0366271  -0.0377385
-0.000211422  -0.0177456  -0.0177456  -0.000211422  105  107  0.0350684  -0.035914
-0.000180695  -0.017345  -0.017345  -0.000180695  107  109  0.0343286  -0.0350513
-0.00018717  -0.0174103  -0.0174103  -0.000187171  109  111  0.0344463  -0.035195
-0.000230487  -0.0179343  -0.0179343  -0.000230488  111  113  0.0354076  -0.0363295
-0.000307916  -0.0188815  -0.0188815  -0.000307917  113  115  0.0371471  -0.0383788
-0.000415158  -0.0201914  -0.0201914  -0.000415158  115  117  0.0395525  -0.0412131
-0.000545603  -0.021781  -0.021781  -0.000545603  117  119  0.0424709  -0.0446533
-0.000691604  -0.0235506  -0.0235506  -0.000691604  119  121  0.0457181  -0.0484845
-0.000843902  -0.0253886  -0.0253886  -0.000843902  121  123  0.0490893  -0.052465
-0.000993131  -0.0271792  -0.0271792  -0.000993132  123  125  0.052372  -0.0563446
-0.00112947  -0.0288092  -0.0288092  -0.00112948  125  127  0.0553595  -0.0598774
-0.00124385  -0.0301762  -0.0301762  -0.00124386  127  129  0.0578648  -0.0628402
