1     0.00267926
3     0.00570107
5     0.00731349
7     0.0101793
9     0.0145016
11     0.0202928
13     0.0278032
15     0.0369301
17     0.0475557
19     0.059385
21     0.0718675
23     0.0844905
25     0.0964687
27     0.107224
29     0.116047
31     0.122527
33     0.126277
35     0.127223
37     0.125397
39     0.121084
41     0.114664
43     0.106665
45     0.0976529
47     0.0882418
49     0.0790076
51     0.0705031
53     0.0631902
55     0.0574576
57     0.0535788
59     0.051726
61     0.0519499
63     0.0541904
65     0.0582736
67     0.0639244
69     0.0707787
71     0.0784026
73     0.0863181
75     0.0940288
77     0.101053
79     0.106954
81     0.111369
83     0.114039
85     0.114817
87     0.113685
89     0.110743
91     0.10621
93     0.100401
95     0.093705
97     0.0865593
99     0.0794175
101     0.0727265
103     0.0668937
105     0.0622693
107     0.059124
109     0.0576361
111     0.057883
113     0.0598367
115     0.0633676
117     0.0682499
119     0.0741768
121     0.0807757
123     0.0876324
125     0.094314
127     0.100399
129     0.105504
131     0.109306
133     0.111568
135     0.11215
137     0.111022
139     0.108264
141     0.104058
143     0.0986818
145     0.0924797
147     0.0858491
149     0.0792076
151     0.0729719
153     0.0675274
155     0.0632101
157     0.0602831
159     0.0589256
161     0.0592196
163     0.0611488
165     0.0645962
167     0.0693534
169     0.0751293
171     0.0815686
173     0.0882709
175     0.094815
177     0.100785
179     0.105797
181     0.109523
183     0.111717
185     0.112227
187     0.111012
189     0.108139
191     0.103786
193     0.0982202
195     0.091792
197     0.0849086
199     0.0780035
201     0.0715121
203     0.0658395
205     0.0613427
207     0.0583033
209     0.0569176
211     0.0572796
213     0.0593806
215     0.0631057
217     0.0682406
219     0.0744835
221     0.0814579
223     0.0887378
225     0.0958667
227     0.102389
229     0.10788
231     0.111966
233     0.114366
235     0.114893
237     0.113487
239     0.110203
241     0.105222
243     0.0988475
245     0.0914694
247     0.0835465
249     0.0755678
251     0.0680303
253     0.0613996
255     0.0560922
257     0.0524445
259     0.0507012
261     0.0510019
263     0.0533714
265     0.0577264
267     0.0638629
269     0.071482
271     0.0801751
273     0.0894655
275     0.0988006
277     0.107605
279     0.115287
281     0.1213
283     0.125155
285     0.126496
287     0.125077
289     0.120911
291     0.114108
293     0.105075
295     0.0942352
297     0.0822909
299     0.0698113
301     0.0575526
303     0.0460041
305     0.0356819
307     0.0268552
309     0.0196203
311     0.0140601
313     0.00992289
315     0.00718448
317     0.00565351
319     0.00266834
