2     2.6477e-09
4     -9.18481e-10
6     3.16149e-09
8     -2.8105e-09
10     3.11444e-09
12     -4.80684e-09
14     6.91751e-10
16     -4.24038e-09
18     -4.31553e-09
20     1.7616e-09
22     -5.50341e-09
24     -1.68889e-09
26     -2.99918e-09
28     1.27915e-09
30     -1.58182e-10
32     -2.98828e-09
34     4.37122e-10
36     -2.86964e-09
38     5.51491e-09
40     -4.46656e-09
42     6.91217e-09
44     -3.75992e-09
46     6.55765e-09
48     -2.06461e-09
50     4.16285e-09
52     -2.04527e-09
54     2.87035e-09
56     -1.2218e-09
58     3.00689e-10
60     2.24675e-10
62     7.47671e-10
64     3.13174e-10
66     1.99474e-09
68     -8.22506e-10
70     2.31934e-09
72     -5.70812e-10
74     3.22441e-09
76     -2.45293e-09
78     5.57417e-09
80     -2.94174e-09
82     3.07691e-09
84     -4.18779e-09
86     4.92978e-09
88     -5.13911e-10
90     1.3166e-09
92     -3.67851e-10
94     4.88577e-10
96     -8.83293e-10
98     1.30552e-09
100     -7.70116e-10
102     5.59715e-10
104     2.24401e-10
106     -3.45999e-10
108     8.57084e-10
110     -9.74864e-10
112     1.3764e-09
114     -7.63445e-10
116     1.58703e-09
118     -1.34846e-09
120     2.27563e-10
122     -5.89388e-11
124     -9.84617e-10
126     7.05121e-10
128     -1.38521e-09
130     2.53691e-09
132     -1.74806e-09
134     2.06391e-09
136     -1.34709e-09
138     -7.42175e-10
140     9.02501e-11
142     -1.00898e-09
144     -6.11599e-10
146     -1.0314e-09
148     -5.26545e-10
150     -1.55148e-09
152     9.18686e-10
154     -1.95754e-09
156     1.85136e-09
158     -3.23744e-09
160     1.40701e-09
162     -2.40481e-09
164     2.61728e-09
166     -2.62857e-09
168     4.53233e-09
170     -4.5164e-09
172     6.33862e-09
174     -5.91824e-09
176     7.30698e-09
178     -6.30588e-09
180     6.83725e-09
182     -6.93067e-09
184     3.15915e-09
186     -3.77889e-09
188     3.09051e-09
190     -2.43614e-09
192     2.59792e-09
194     -2.1183e-09
196     1.75518e-09
198     -2.77108e-09
200     1.1169e-09
202     -2.29727e-09
204     2.36847e-10
206     -1.79088e-09
208     9.93434e-10
210     -2.11411e-09
212     1.45204e-09
214     -1.4905e-09
216     2.89334e-09
218     -2.40053e-09
220     4.67729e-09
222     -3.69973e-09
224     4.23631e-09
226     -2.502e-09
228     2.79246e-09
230     -1.80914e-09
232     4.72404e-09
234     -4.50724e-09
236     3.8861e-09
238     -4.05509e-09
240     1.03398e-09
242     -3.12663e-09
244     -1.5472e-09
246     -2.22749e-09
248     -2.50585e-09
250     -1.92398e-09
252     -1.86869e-09
254     -1.66685e-09
256     -1.89742e-09
258     -9.78073e-10
260     -1.98856e-09
262     -3.83018e-10
264     -1.36818e-09
266     2.26254e-10
268     9.88465e-10
270     -1.60694e-09
272     4.10415e-09
274     -1.17625e-09
276     3.95799e-09
278     -1.44414e-09
280     1.098e-09
282     1.55284e-09
284     3.55611e-10
286     2.43028e-09
288     -5.18499e-09
290     6.93516e-09
292     -2.52735e-09
294     9.45212e-09
296     5.19088e-09
298     4.95959e-09
300     7.86912e-09
302     -2.69184e-10
304     2.98526e-09
306     5.33537e-10
308     -4.48946e-09
310     8.28778e-09
312     -8.24703e-09
314     1.02146e-08
316     -1.27064e-08
318     5.70298e-09
