-7.49083e-05  -0.0125409  -0.0125409  -7.49084e-05  81  83  0.0249319  -0.0252315
-5.555e-05  -0.012237  -0.012237  -5.55503e-05  83  85  0.0243628  -0.024585
-4.75822e-05  -0.0121069  -0.0121069  -4.75821e-05  85  87  0.0241187  -0.0243091
-5.12658e-05  -0.0121526  -0.0121526  -5.12659e-05  87  89  0.0242027  -0.0244078
-6.62059e-05  -0.0123706  -0.0123706  -6.62059e-05  89  91  0.0246088  -0.0248737
-9.21765e-05  -0.0127535  -0.0127535  -9.21764e-05  91  93  0.0253227  -0.0256914
-0.000128175  -0.0132889  -0.0132889  -0.000128174  93  95  0.0263215  -0.0268342
-0.000173407  -0.0139608  -0.0139608  -0.000173407  95  97  0.0275747  -0.0282683
-0.000226373  -0.0147487  -0.0147487  -0.000226373  97  99  0.0290446  -0.0299501
-0.000285736  -0.0156295  -0.0156295  -0.000285736  99  101  0.0306875  -0.0318304
-0.000349623  -0.0165769  -0.0165769  -0.000349623  101  103  0.0324545  -0.033853
-0.000416279  -0.0175629  -0.0175629  -0.000416279  103  105  0.0342933  -0.0359584
-0.000483622  -0.0185581  -0.0185581  -0.000483623  105  107  0.036149  -0.0380835
-0.000549698  -0.0195329  -0.0195329  -0.000549698  107  109  0.0379665  -0.0401653
-0.000612434  -0.0204582  -0.0204582  -0.000612434  109  111  0.0396915  -0.0421413
-0.000669956  -0.0213063  -0.0213063  -0.000669956  111  113  0.0412726  -0.0439525
-0.000720461  -0.0220518  -0.0220518  -0.000720461  113  115  0.0426626  -0.0455444
-0.000762458  -0.0226724  -0.0226724  -0.000762458  115  117  0.0438198  -0.0468697
-0.000794659  -0.0231495  -0.0231495  -0.000794659  117  119  0.0447097  -0.0478884
-0.000816132  -0.0234692  -0.0234692  -0.000816132  119  121  0.0453061  -0.0485706
-0.000826191  -0.0236224  -0.0236224  -0.000826191  121  123  0.0455925  -0.0488973
-0.000824145  -0.0236059  -0.0236059  -0.000824145  123  125  0.0455635  -0.0488601
-0.000811694  -0.0234226  -0.0234226  -0.000811694  125  127  0.0452218  -0.0484685
-0.000786974  -0.0230783  -0.0230783  -0.000786974  127  129  0.0445827  -0.0477306
-0.000752579  -0.0225859  -0.0225859  -0.000752579  129  131  0.0436666  -0.046677
-0.000708944  -0.0219604  -0.0219604  -0.000708944  131  133  0.0425029  -0.0453386
-0.000658003  -0.0212227  -0.0212227  -0.000658003  133  135  0.0411293  -0.0437613
-0.000602193  -0.0203967  -0.0203967  -0.000602193  135  137  0.039589  -0.0419978
-0.000541566  -0.0195075  -0.0195075  -0.000541566  137  139  0.0379319  -0.0400981
-0.00047903  -0.018583  -0.018583  -0.00047903  139  141  0.0362079  -0.038124
-0.000415958  -0.0176506  -0.0176506  -0.000415958  141  143  0.0344693  -0.0361331
-0.000354562  -0.0167387  -0.0167387  -0.000354562  143  145  0.0327683  -0.0341866
