79     81       0.923925     -0.00473145
81     79       0.923925     -0.00473145
79     83       0.925597     0.00105807
83     79       0.925597     0.00105807
79     85       0.926674     0.00175569
85     79       0.926674     0.00175569
79     87       0.927134     0.0013236
87     79       0.927134     0.0013236
79     89       0.92697     0.000959156
89     79       0.92697     0.000959156
79     91       0.926194     0.000280883
91     79       0.926194     0.000280883
79     93       0.924834     -0.000116314
93     79       0.924834     -0.000116314
79     95       0.922931     -0.000525397
95     79       0.922931     -0.000525397
79     97       0.920544     -0.000742513
97     79       0.920544     -0.000742513
79     99       0.917744     -0.000928829
99     79       0.917744     -0.000928829
79     101       0.914614     -0.00101367
101     79       0.914614     -0.00101367
79     103       0.911247     -0.00107057
103     79       0.911247     -0.00107057
79     105       0.907742     -0.00107297
105     79       0.907742     -0.00107297
79     107       0.904204     -0.00105257
107     79       0.904204     -0.00105257
79     109       0.900739     -0.000999613
109     79       0.900739     -0.000999613
79     111       0.89745     -0.000928963
111     79       0.89745     -0.000928963
79     113       0.894435     -0.000838222
113     79       0.894435     -0.000838222
79     115       0.891785     -0.000736087
115     79       0.891785     -0.000736087
79     117       0.889579     -0.000623473
117     79       0.889579     -0.000623473
79     119       0.887883     -0.000506609
119     79       0.887883     -0.000506609
79     121       0.886748     -0.000387612
121     79       0.886748     -0.000387612
79     123       0.886203     -0.000271221
123     79       0.886203     -0.000271221
79     125       0.886261     -0.000159579
125     79       0.886261     -0.000159579
79     127       0.886916     -5.60775e-05
127     79       0.886916     -5.60775e-05
79     129       0.888141     3.77289e-05
129     79       0.888141     3.77289e-05
79     131       0.889896     0.000119776
131     79       0.889896     0.000119776
79     133       0.89212     0.000189325
133     79       0.89212     0.000189325
79     135       0.894743     0.000245513
135     79       0.894743     0.000245513
79     137       0.897682     0.0002884
137     79       0.897682     0.0002884
79     139       0.900843     0.000318081
139     79       0.900843     0.000318081
79     141       0.90413     0.000335256
141     79       0.90413     0.000335256
79     143       0.907443     0.00034071
143     79       0.907443     0.00034071
79     145       0.910684     0.000335593
145     79       0.910684     0.000335593
79     147       0.913756     0.000321114
147     79       0.913756     0.000321114
79     149       0.916571     0.000298679
149     79       0.916571     0.000298679
79     151       0.919046     0.000269709
