79     81       0.857151     -0.0078828
81     79       0.857151     -0.0078828
79     83       0.860263     -0.00114261
83     79       0.860263     -0.00114261
79     85       0.859607     -8.45353e-05
85     79       0.859607     -8.45353e-05
79     87       0.855283     -0.000636701
87     79       0.855283     -0.000636701
79     89       0.847786     -0.00107847
89     79       0.847786     -0.00107847
79     91       0.837936     -0.00188576
91     79       0.837936     -0.00188576
79     93       0.826796     -0.00224423
93     79       0.826796     -0.00224423
79     95       0.815562     -0.00251855
95     79       0.815562     -0.00251855
79     97       0.805433     -0.00242454
97     79       0.805433     -0.00242454
79     99       0.797495     -0.00219047
99     79       0.797495     -0.00219047
79     101       0.792592     -0.00173459
101     79       0.792592     -0.00173459
79     103       0.791233     -0.00120781
103     79       0.791233     -0.00120781
79     105       0.793553     -0.000613206
105     79       0.793553     -0.000613206
79     107       0.799278     -5.74933e-05
107     79       0.799278     -5.74933e-05
79     109       0.807779     0.000434246
109     79       0.807779     0.000434246
79     111       0.818121     0.00079844
111     79       0.818121     0.00079844
79     113       0.829178     0.00102786
113     79       0.829178     0.00102786
79     115       0.839754     0.00110544
115     79       0.839754     0.00110544
79     117       0.848703     0.00105262
117     79       0.848703     0.00105262
79     119       0.855067     0.000888198
119     79       0.855067     0.000888198
79     121       0.858161     0.000650498
121     79       0.858161     0.000650498
79     123       0.857661     0.000373178
123     79       0.857661     0.000373178
79     125       0.853623     9.37632e-05
125     79       0.853623     9.37632e-05
79     127       0.846488     -0.000157818
127     79       0.846488     -0.000157818
79     129       0.837022     -0.000356627
129     79       0.837022     -0.000356627
79     131       0.826242     -0.000486544
131     79       0.826242     -0.000486544
79     133       0.815307     -0.000539497
133     79       0.815307     -0.000539497
79     135       0.805393     -0.000515911
135     79       0.805393     -0.000515911
79     137       0.797578     -0.000423678
137     79       0.797578     -0.000423678
79     139       0.792707     -0.00027756
139     79       0.792707     -0.00027756
79     141       0.791301     -9.70217e-05
141     79       0.791301     -9.70217e-05
79     143       0.793516     9.52923e-05
143     79       0.793516     9.52923e-05
79     145       0.799099     0.000276855
145     79       0.799099     0.000276855
79     147       0.807453     0.000426928
147     79       0.807453     0.000426928
79     149       0.817664     0.000530005
149     79       0.817664     0.000530005
79     151       0.828632     0.000576302
151     79       0.828632     0.000576302
79     153       0.839175     0.000563941
153     79       0.839175     0.000563941
79     155       0.848156     0.000497407
155     79       0.848156     0.000497407
79     157       0.854612     0.000387842
157     79       0.854612     0.000387842
79     159       0.857848     0.000250109
159     79       0.857848     0.000250109
79     161       0.85752     0.000101606
161     79       0.85752     0.000101606
79     163       0.853659     -4.05586e-05
163     79       0.853659     -4.05586e-05
79     165       0.84668     -0.000161034
165     79       0.84668     -0.000161034
79     167       0.837331     -0.000247975
167     79       0.837331     -0.000247975
79     169       0.826615     -0.00029392
169     79       0.826615     -0.00029392
79     171       0.815691     -0.000296446
171     79       0.815691     -0.000296446
79     173       0.805731     -0.000257769
173     79       0.805731     -0.000257769
79     175       0.797822     -0.000184749
175     79       0.797822     -0.000184749
79     177       0.792814     -8.7259e-05
177     79       0.792814     -8.7259e-05
79     179       0.791264     2.21752e-05
179     79       0.791264     2.21752e-05
79     181       0.793338     0.000130782
181     79       0.793338     0.000130782
79     183       0.79883     0.000225884
183     79       0.79883     0.000225884
79     185       0.807153     0.000297338
185     79       0.807153     0.000297338
79     187       0.817397     0.000338412
187     79       0.817397     0.000338412
79     189       0.828461     0.000345991
189     79       0.828461     0.000345991
79     191       0.839152     0.000320908
191     79       0.839152     0.000320908
79     193       0.848328     0.000267542
193     79       0.848328     0.000267542
79     195       0.855002     0.000193349
195     79       0.855002     0.000193349
79     197       0.858457     0.000107692
197     79       0.858457     0.000107692
79     199       0.858316     2.06954e-05
199     79       0.858316     2.06954e-05
79     201       0.85459     -5.80143e-05
201     79       0.85459     -5.80143e-05
79     203       0.847675     -0.000120408
203     79       0.847675     -0.000120408
79     205       0.838309     -0.000160741
205     79       0.838309     -0.000160741
79     207       0.827499     -0.00017601
207     79       0.827499     -0.00017601
79     209       0.816413     -0.000166125
209     79       0.816413     -0.000166125
79     211       0.806244     -0.000133578
211     79       0.806244     -0.000133578
79     213       0.798102     -8.32635e-05
213     79       0.798102     -8.32635e-05
79     215       0.79287     -2.15316e-05
215     79       0.79287     -2.15316e-05
79     217       0.791136     4.41297e-05
217     79       0.791136     4.41297e-05
79     219       0.793095     0.000106389
219     79       0.793095     0.000106389
79     221       0.798566     0.000158353
221     79       0.798566     0.000158353
79     223       0.806977     0.000194767
223     79       0.806977     0.000194767
79     225       0.817425     0.000212464
225     79       0.817425     0.000212464
79     227       0.828804     0.000210425
227     79       0.828804     0.000210425
79     229       0.839896     0.000189877
229     79       0.839896     0.000189877
79     231       0.849524     0.000153975
231     79       0.849524     0.000153975
79     233       0.856648     0.000107452
233     79       0.856648     0.000107452
79     235       0.860493     5.59207e-05
235     79       0.860493     5.59207e-05
79     237       0.860623     5.21296e-06
237     79       0.860623     5.21296e-06
79     239       0.856991     -3.93084e-05
239     79       0.856991     -3.93084e-05
81     83       0.866929     -0.00739445
83     81       0.866929     -0.00739445
81     85       0.866267     -0.00102111
85     81       0.866267     -0.00102111
81     87       0.86191     -8.92848e-05
87     81       0.86191     -8.92848e-05
81     89       0.854355     -0.000628152
89     81       0.854355     -0.000628152
81     91       0.844428     -0.0010577
91     81       0.844428     -0.0010577
81     93       0.833202     -0.00192659
93     81       0.833202     -0.00192659
81     95       0.821881     -0.0023354
95     81       0.821881     -0.0023354
81     97       0.811674     -0.0027061
97     81       0.811674     -0.0027061
81     99       0.803674     -0.00266305
99     81       0.803674     -0.00266305
81     101       0.798733     -0.00249444
101     81       0.798733     -0.00249444
81     103       0.797363     -0.00206654
103     81       0.797363     -0.00206654
81     105       0.799702     -0.00157528
105     81       0.799702     -0.00157528
81     107       0.805471     -0.000995806
107     81       0.805471     -0.000995806
81     109       0.814038     -0.000457606
109     81       0.814038     -0.000457606
81     111       0.82446     3.11843e-05
111     81       0.82446     3.11843e-05
81     113       0.835602     0.000401157
113     81       0.835602     0.000401157
81     115       0.84626     0.00065345
115     81       0.84626     0.00065345
81     117       0.855278     0.000770578
117     81       0.855278     0.000770578
81     119       0.861692     0.000773823
119     81       0.861692     0.000773823
81     121       0.86481     0.000678948
121     81       0.86481     0.000678948
81     123       0.864306     0.00051797
123     81       0.864306     0.00051797
81     125       0.860237     0.000318139
125     81       0.860237     0.000318139
81     127       0.853046     0.000109349
127     81       0.853046     0.000109349
81     129       0.843507     -8.4824e-05
129     81       0.843507     -8.4824e-05
81     131       0.832643     -0.000244169
131     81       0.832643     -0.000244169
81     133       0.821624     -0.000355729
133     81       0.821624     -0.000355729
81     135       0.811634     -0.000411595
135     81       0.811634     -0.000411595
81     137       0.803758     -0.000411196
137     81       0.803758     -0.000411196
81     139       0.798849     -0.000358653
139     81       0.798849     -0.000358653
81     141       0.797432     -0.000264476
141     81       0.797432     -0.000264476
81     143       0.799664     -0.000142052
143     81       0.799664     -0.000142052
81     145       0.80529     -8.32737e-06
145     81       0.80529     -8.32737e-06
81     147       0.813709     0.00012041
147     81       0.813709     0.00012041
81     149       0.823999     0.00022854
149     81       0.823999     0.00022854
81     151       0.835053     0.000304925
151     81       0.835053     0.000304925
81     153       0.845677     0.000342397
153     81       0.845677     0.000342397
81     155       0.854727     0.00033984
155     81       0.854727     0.00033984
81     157       0.861233     0.000300686
157     81       0.861233     0.000300686
81     159       0.864495     0.000232911
159     81       0.864495     0.000232911
81     161       0.864164     0.000146916
161     81       0.864164     0.000146916
81     163       0.860273     5.44582e-05
163     81       0.860273     5.44582e-05
81     165       0.85324     -3.31702e-05
165     81       0.85324     -3.31702e-05
81     167       0.843818     -0.000106175
167     81       0.843818     -0.000106175
81     169       0.833019     -0.000157283
169     81       0.833019     -0.000157283
81     171       0.822011     -0.000182363
171     81       0.822011     -0.000182363
81     173       0.811974     -0.000180315
173     81       0.811974     -0.000180315
81     175       0.804004     -0.000153389
175     81       0.804004     -0.000153389
81     177       0.798957     -0.00010614
177     81       0.798957     -0.00010614
81     179       0.797395     -4.54988e-05
179     81       0.797395     -4.54988e-05
81     181       0.799484     2.08543e-05
181     81       0.799484     2.08543e-05
81     183       0.80502     8.45302e-05
183     81       0.80502     8.45302e-05
81     185       0.813407     0.000138201
185     81       0.813407     0.000138201
81     187       0.82373     0.0001763
187     81       0.82373     0.0001763
81     189       0.83488     0.000195241
189     81       0.83488     0.000195241
81     191       0.845653     0.000193901
191     81       0.845653     0.000193901
81     193       0.854901     0.000173516
193     81       0.854901     0.000173516
81     195       0.861626     0.000137613
195     81       0.861626     0.000137613
81     197       0.865108     9.13117e-05
197     81       0.865108     9.13117e-05
81     199       0.864966     4.06475e-05
199     81       0.864966     4.06475e-05
