1    0.499541    0.499541    0.999081
3    0.49819    0.49819    0.99638
5    0.49526    0.49526    0.990521
7    0.490861    0.490861    0.981721
9    0.484568    0.484568    0.969136
11    0.476893    0.476893    0.953785
13    0.467854    0.467854    0.935708
15    0.458085    0.458085    0.91617
17    0.448187    0.448187    0.896374
19    0.438798    0.438798    0.877597
21    0.430867    0.430867    0.861734
23    0.424869    0.424869    0.849737
25    0.421576    0.421576    0.843152
27    0.421036    0.421036    0.842072
29    0.423419    0.423419    0.846839
31    0.428208    0.428208    0.856416
33    0.434935    0.434935    0.86987
35    0.442691    0.442691    0.885382
37    0.45069    0.45069    0.90138
39    0.45801    0.45801    0.916019
41    0.463959    0.463959    0.927918
43    0.46794    0.46794    0.935881
45    0.469644    0.469644    0.939288
47    0.468959    0.468959    0.937918
49    0.466044    0.466044    0.932088
51    0.461255    0.461255    0.922509
53    0.455134    0.455134    0.910267
55    0.448338    0.448338    0.896677
57    0.441587    0.441587    0.883174
59    0.435583    0.435583    0.871166
61    0.430949    0.430949    0.861898
63    0.428158    0.428158    0.856316
65    0.427483    0.427483    0.854965
67    0.428972    0.428972    0.857943
69    0.432436    0.432436    0.864872
71    0.437481    0.437481    0.874962
73    0.443544    0.443544    0.887089
75    0.44996    0.44996    0.899921
77    0.456039    0.456039    0.912078
79    0.461129    0.461129    0.922259
81    0.464702    0.464702    0.929404
83    0.466389    0.466389    0.932779
85    0.466033    0.466033    0.932067
87    0.463689    0.463689    0.927378
89    0.459625    0.459625    0.91925
91    0.454285    0.454285    0.908569
93    0.448245    0.448245    0.896491
95    0.442155    0.442155    0.884309
97    0.436663    0.436663    0.873327
99    0.43236    0.43236    0.86472
101    0.429701    0.429701    0.859403
103    0.428965    0.428965    0.857929
105    0.430223    0.430223    0.860445
107    0.433326    0.433326    0.866652
109    0.437935    0.437935    0.87587
111    0.443542    0.443542    0.887084
113    0.449536    0.449536    0.899073
115    0.45527    0.45527    0.91054
117    0.460122    0.460122    0.920244
119    0.463572    0.463572    0.927144
121    0.465249    0.465249    0.930499
123    0.464978    0.464978    0.929957
125    0.462789    0.462789    0.925579
127    0.458921    0.458921    0.917842
129    0.453789    0.453789    0.907578
131    0.447945    0.447945    0.895889
133    0.442016    0.442016    0.884032
135    0.436642    0.436642    0.873284
137    0.432405    0.432405    0.86481
139    0.429764    0.429764    0.859528
141    0.429002    0.429002    0.858003
143    0.430203    0.430203    0.860405
145    0.433229    0.433229    0.866459
147    0.437758    0.437758    0.875517
149    0.443294    0.443294    0.886588
151    0.449241    0.449241    0.898482
153    0.454956    0.454956    0.909913
155    0.459825    0.459825    0.919651
157    0.463325    0.463325    0.926651
159    0.46508    0.46508    0.93016
161    0.464902    0.464902    0.929804
163    0.462809    0.462809    0.925617
165    0.459025    0.459025    0.91805
167    0.453957    0.453957    0.907913
169    0.448147    0.448147    0.896294
171    0.442224    0.442224    0.884449
173    0.436825    0.436825    0.87365
175    0.432537    0.432537    0.865074
177    0.429822    0.429822    0.859644
179    0.428982    0.428982    0.857963
181    0.430106    0.430106    0.860212
183    0.433084    0.433084    0.866167
185    0.437596    0.437596    0.875192
187    0.44315    0.44315    0.886299
189    0.449148    0.449148    0.898296
191    0.454944    0.454944    0.909888
193    0.459919    0.459919    0.919837
195    0.463537    0.463537    0.927074
197    0.46541    0.46541    0.93082
199    0.465334    0.465334    0.930667
201    0.463314    0.463314    0.926627
203    0.459564    0.459564    0.919129
205    0.454487    0.454487    0.908974
207    0.448626    0.448626    0.897253
209    0.442616    0.442616    0.885232
211    0.437103    0.437103    0.874205
213    0.432689    0.432689    0.865378
215    0.429853    0.429853    0.859705
217    0.428912    0.428912    0.857824
219    0.429974    0.429974    0.859949
221    0.43294    0.43294    0.865881
223    0.4375    0.4375    0.875
225    0.443165    0.443165    0.88633
227    0.449334    0.449334    0.898667
229    0.455347    0.455347    0.910695
231    0.460567    0.460567    0.921134
233    0.464429    0.464429    0.928858
235    0.466514    0.466514    0.933028
237    0.466584    0.466584    0.933168
239    0.464615    0.464615    0.929231
241    0.460798    0.460798    0.921597
243    0.455526    0.455526    0.911051
245    0.449347    0.449347    0.898693
247    0.442921    0.442921    0.885842
249    0.436935    0.436935    0.873871
251    0.432047    0.432047    0.864095
253    0.428793    0.428793    0.857585
255    0.427549    0.427549    0.855098
257    0.428468    0.428468    0.856937
259    0.431485    0.431485    0.86297
261    0.436299    0.436299    0.872598
263    0.442417    0.442417    0.884834
265    0.449207    0.449207    0.898414
267    0.455965    0.455965    0.91193
269    0.461981    0.461981    0.923961
271    0.466611    0.466611    0.933223
273    0.469333    0.469333    0.938666
275    0.469814    0.469814    0.939628
277    0.467919    0.467919    0.935839
279    0.463781    0.463781    0.927563
281    0.457726    0.457726    0.915452
283    0.45036    0.45036    0.900721
285    0.442377    0.442377    0.884755
287    0.434693    0.434693    0.869387
289    0.428083    0.428083    0.856165
291    0.423436    0.423436    0.846872
293    0.421203    0.421203    0.842406
295    0.421881    0.421881    0.843762
297    0.425285    0.425285    0.850571
299    0.431357    0.431357    0.862715
301    0.439324    0.439324    0.878647
303    0.448703    0.448703    0.897407
305    0.458558    0.458558    0.917116
307    0.468255    0.468255    0.936511
309    0.477206    0.477206    0.954412
311    0.484791    0.484791    0.969582
313    0.490997    0.490997    0.981995
315    0.495332    0.495332    0.990663
317    0.498216    0.498216    0.996432
319    0.499547    0.499547    0.999093
